date,liberal,liberal_strength,liberal_file,liberal_title,conservative,conservative_strength,conservative_file,conservative_title
2011-01-01,0,0,,,0,0,,
2011-01-02,0,0,,,5,1.4795313842380038,547d731f503b0b25cceb2a3f,The Failure of Liberalism Part 1
2011-01-03,0,0,,,0,0,,
2011-01-04,0,0,,,0,0,,
2011-01-05,0,0,,,0,0.9167974087894419,,
2011-01-06,0,0,,,0,0.996542256260728,,
2011-01-07,0,0,,,0,0.9979775329469079,,
2011-01-08,0,0,,,0,0,,
2011-01-09,0,0,,,0,1.0626646208849562,,
2011-01-10,0,0,,,216,0.9790016361046415,547ddcc0503b0b28339c7b8e,Idiocracy: Conservatives who say  job-killing  are spreading hate
2011-01-11,0,0,,,0,0,,
2011-01-12,0,0,,,0,0,,
2011-01-13,0,0,,,0,0,,
2011-01-14,0,0,,,0,0.9985510687246205,,
2011-01-15,0,0,,,0,0,,
2011-01-16,0,0,,,0,0,,
2011-01-17,0,0,,,0,0.9952045960303257,,
2011-01-18,0,0,,,0,0,,
2011-01-19,0,0,,,300,1.201680765901364,547ddcbf503b0b28339c7b8d,"Civility Watch: Nazis and crosshairs and killers, oh my; Update: Democrat Rep. Cohen doubles down on Nazi/KKK smears"
2011-01-20,0,0,,,0,0,,
2011-01-21,0,0,,,0,0.9623034169978302,,
2011-01-22,0,0,,,0,0,,
2011-01-23,0,0,,,0,0,,
2011-01-24,0,0,,,0,0,,
2011-01-25,0,0,,,0,0,,
2011-01-26,0,0,,,0,0,,
2011-01-27,0,0,,,0,0,,
2011-01-28,0,0,,,0,0,,
2011-01-29,0,0,,,0,0,,
2011-01-30,0,0,,,0,0,,
2011-01-31,0,0,,,0,0,,
2011-02-01,0,0,,,0,0,,
2011-02-02,0,0,,,0,0.9929172237200612,,
2011-02-03,0,0,,,0,0,,
2011-02-04,0,0,,,0,0.82019070882504,,
2011-02-05,0,0,,,0,0,,
2011-02-06,0,0,,,0,0,,
2011-02-07,0,0,,,489,2.464234046367155,547ddcbf503b0b28339c7b8c,Obama & the U.S. Chamber of Commerce: Bad romance; Update: Fruitcake and sweet talk; plus: O s What You Must Do For Me moment
2011-02-08,0,0,,,0,0,,
2011-02-09,0,0,,,0,0,,
2011-02-10,0,0,,,0,1.521701395308325,,
2011-02-11,0,0,,,0,0,,
2011-02-12,0,0,,,0,0,,
2011-02-13,0,0,,,0,0,,
2011-02-14,0,0,,,0,0.9576963452305427,,
2011-02-15,0,0,,,0,0,,
2011-02-16,0,0,,,0,1.8574200621749732,,
2011-02-17,0,0,,,0,0,,
2011-02-18,0,0,,,0,0.9943704941153528,,
2011-02-19,0,0,,,0,0,,
2011-02-20,0,0,,,0,0,,
2011-02-21,0,0,,,0,0,,
2011-02-22,0,0,,,0,0,,
2011-02-23,0,0,,,0,0,,
2011-02-24,0,0,,,0,1.9281369212624524,,
2011-02-25,0,0,,,0,0,,
2011-02-26,0,0,,,0,0,,
2011-02-27,0,0,,,0,0,,
2011-02-28,0,0,,,0,0,,
2011-03-01,0,0,,,0,0,,
2011-03-02,0,0,,,0,0,,
2011-03-03,0,0,,,0,0,,
2011-03-04,0,0,,,0,0,,
2011-03-05,0,0,,,0,0,,
2011-03-06,0,0,,,0,0,,
2011-03-07,0,0,,,0,0,,
2011-03-08,0,0,,,0,1.0153750710086098,,
2011-03-09,0,0,,,0,0,,
2011-03-10,0,0,,,0,0,,
2011-03-11,0,0,,,0,0,,
2011-03-12,0,0,,,0,0,,
2011-03-13,0,0,,,0,0,,
2011-03-14,0,0,,,0,0,,
2011-03-15,0,0,,,0,0,,
2011-03-16,0,0,,,0,0,,
2011-03-17,0,0,,,0,1.0181011566682205,,
2011-03-18,0,0,,,0,0,,
2011-03-19,0,0,,,0,0,,
2011-03-20,0,0,,,0,0,,
2011-03-21,0,0,,,0,0,,
2011-03-22,0,0,,,0,0,,
2011-03-23,0,0,,,0,0,,
2011-03-24,0,0,,,0,0,,
2011-03-25,0,0,,,0,0,,
2011-03-26,0,0,,,0,1.1930380028860856,,
2011-03-27,0,0,,,0,0,,
2011-03-28,0,0,,,1,1.0311629219685963,547d7308503b0b25cceb2a32,Obama Administration Gives Guns to Mexican Hitmen
2011-03-29,0,0,,,0,0,,
2011-03-30,0,0,,,0,0,,
2011-03-31,0,0,,,0,0.9301821970782135,,
2011-04-01,0,0,,,0,0,,
2011-04-02,0,0,,,0,0,,
2011-04-03,0,0,,,0,0,,
2011-04-04,0,0,,,0,0,,
2011-04-05,0,0,,,0,0,,
2011-04-06,0,0,,,0,0,,
2011-04-07,0,0,,,0,0,,
2011-04-08,0,0,,,0,0,,
2011-04-09,0,0,,,0,0.9868864191268475,,
2011-04-10,0,0,,,0,1.5660199359530407,,
2011-04-11,0,0,,,0,0,,
2011-04-12,0,0,,,0,0.9685189799415863,,
2011-04-13,0,0,,,0,0,,
2011-04-14,0,0,,,0,0,,
2011-04-15,0,0,,,0,0,,
2011-04-16,0,0,,,0,0,,
2011-04-17,0,0,,,0,0,,
2011-04-18,0,0,,,0,0,,
2011-04-19,0,0,,,0,0,,
2011-04-20,0,0,,,0,0,,
2011-04-21,0,0,,,0,0.9821247761346878,,
2011-04-22,0,0,,,0,0,,
2011-04-23,0,0,,,0,0,,
2011-04-24,0,0,,,0,0,,
2011-04-25,0,0,,,0,0,,
2011-04-26,0,0,,,0,0,,
2011-04-27,0,0,,,1091,1.4735748505537711,547ddcbe503b0b28339c7b8b,Finally: Catholic Church suspends rogue Chicago Rev. Michael Pfleger
2011-04-28,0,0,,,0,0.9990650355061192,,
2011-04-29,0,0,,,468,2.0449532031382462,547d7303503b0b25cceb2a2c,What does  Constitutional conservative  mean?
2011-04-30,0,0,,,0,0,,
2011-05-01,0,0,,,0,1.0318827246421192,,
2011-05-02,0,0,,,0,0,,
2011-05-03,0,0,,,0,0,,
2011-05-04,0,0,,,1,1.999466168299568,547d7300503b0b25cceb2a29,A conservative transformation in Canada
2011-05-05,0,0,,,0,0,,
2011-05-06,0,0,,,0,0,,
2011-05-07,0,0,,,0,1.0143741106797215,,
2011-05-08,0,0,,,0,1.0144829324729498,,
2011-05-09,0,0,,,0,0,,
2011-05-10,0,0,,,0,2.0279306850346526,,
2011-05-11,0,0,,,407,3.0267963832240077,547ddc30503b0b28339c7acb,The Amnesty Bandwagon Rides Again
2011-05-12,0,0,,,0,3.064626060689533,,
2011-05-13,0,0,,,0,0,,
2011-05-14,0,0,,,0,1.3235345377336833,,
2011-05-15,0,0,,,0,0.9143106473756495,,
2011-05-16,0,0,,,0,0,,
2011-05-17,0,0,,,0,0,,
2011-05-18,0,0,,,3,1.6721941447227997,547d6cd0503b0b25cceb2605,What Illegal Immigration is Costing America/Americans
2011-05-19,0,0,,,0,0.9683036101536577,,
2011-05-20,0,0,,,83,2.846738283991886,547ddc2f503b0b28339c7aca,Aw: Free Press Hampering Lindsey Graham s Efforts
2011-05-21,0,0,,,0,0,,
2011-05-22,0,0,,,0,0,,
2011-05-23,0,0,,,0,0,,
2011-05-24,0,0,,,0,0,,
2011-05-25,0,0,,,0,0.9926038404088007,,
2011-05-26,0,0,,,318,1.6318401617000764,547ddc17503b0b28339c7aa5,Supreme Court upholds Arizona illegal immigration sanctions
2011-05-27,0,0,,,0,0,,
2011-05-28,0,0,,,0,0,,
2011-05-29,0,0,,,1373,1.6222758907899517,547ddc2f503b0b28339c7ac9,DNC Chair: Republicans Want to Make it a Crime to Be An  Undocumented Immigrant 
2011-05-30,0,0,,,0,0,,
2011-05-31,0,0,,,0,0,,
2011-06-01,0,0,,,0,0,,
2011-06-02,0,0,,,0,0,,
2011-06-03,0,0,,,0,0,,
2011-06-04,0,0,,,0,0,,
2011-06-05,0,0,,,0,0,,
2011-06-06,0,0,,,0,1.1028354235001052,,
2011-06-07,0,0,,,0,0,,
2011-06-08,0,0,,,0,0,,
2011-06-09,0,0,,,0,1.0144052486352397,,
2011-06-10,0,0,,,0,0,,
2011-06-11,0,0,,,0,0,,
2011-06-12,0,0,,,0,0,,
2011-06-13,0,0,,,0,0,,
2011-06-14,0,0,,,0,1.3320815040288227,,
2011-06-15,0,0,,,0,0,,
2011-06-16,0,0,,,1,1.0062993953927923,547d72f0503b0b25cceb2a22,The Fordham Foundation Yet Again Pretends to Lean Right to Attack Rick Perry From the Left
2011-06-17,0,0,,,0,0,,
2011-06-18,0,0,,,0,1.0522133205422153,,
2011-06-19,0,0,,,0,1.4979254337344057,,
2011-06-20,0,0,,,0,0,,
2011-06-21,0,0,,,0,0,,
2011-06-22,0,0,,,480,1.2071644132474464,547ddcbd503b0b28339c7b8a,Jon Huntsman: McCain on Wheels
2011-06-23,0,0,,,0,0,,
2011-06-24,0,0,,,0,0,,
2011-06-25,0,0,,,0,0,,
2011-06-26,0,0,,,0,1.108831321823299,,
2011-06-27,0,0,,,0,0,,
2011-06-28,0,0,,,0,0,,
2011-06-29,0,0,,,0,0.9355453491257338,,
2011-06-30,0,0,,,0,0,,
2011-07-01,0,0,,,0,0,,
2011-07-02,0,0,,,0,1.0179566383725525,,
2011-07-03,0,0,,,0,0,,
2011-07-04,0,0,,,0,0,,
2011-07-05,0,0,,,0,0,,
2011-07-06,0,0,,,0,0,,
2011-07-07,0,0,,,0,0,,
2011-07-08,0,0,,,0,0,,
2011-07-09,0,0,,,0,0,,
2011-07-10,0,0,,,0,1.4527194452931433,,
2011-07-11,0,0,,,0,0,,
2011-07-12,0,0,,,0,0,,
2011-07-13,0,0,,,0,0,,
2011-07-14,0,0,,,0,0.9080084933740231,,
2011-07-15,0,0,,,0,0,,
2011-07-16,0,0,,,0,0,,
2011-07-17,0,0,,,0,1.368507901047235,,
2011-07-18,0,0,,,168,1.2539301232023572,547ddc2e503b0b28339c7ac8,The truth about deportation
2011-07-19,0,0,,,0,0,,
2011-07-20,0,0,,,0,0,,
2011-07-21,0,0,,,0,0,,
2011-07-22,0,0,,,0,0,,
2011-07-23,0,0,,,0,0,,
2011-07-24,0,0,,,0,0,,
2011-07-25,0,0,,,0,0,,
2011-07-26,0,0,,,0,0,,
2011-07-27,0,0,,,0,0.9537008099981421,,
2011-07-28,0,0,,,0,1.1346161809590087,,
2011-07-29,0,0,,,0,1.0047372670526058,,
2011-07-30,0,0,,,0,0,,
2011-07-31,0,0,,,0,0,,
2011-08-01,0,0,,,0,0,,
2011-08-02,0,0,,,0,0,,
2011-08-03,0,0,,,0,0,,
2011-08-04,0,0,,,0,0,,
2011-08-05,0,0,,,0,0,,
2011-08-06,0,0,,,0,0,,
2011-08-07,0,0,,,0,0,,
2011-08-08,0,0,,,0,0,,
2011-08-09,0,0,,,0,0,,
2011-08-10,0,0,,,0,0.9345047936087221,,
2011-08-11,0,0,,,0,0,,
2011-08-12,0,0,,,0,1.025907528062421,,
2011-08-13,0,0,,,0,0,,
2011-08-14,0,0,,,14,1.360076005253149,547d6fbc503b0b25cceb27fa,(Update) Eighteen (18) things that critics are saying about Rick Perry
2011-08-15,0,0,,,0,0,,
2011-08-16,0,0,,,0,0,,
2011-08-17,0,0,,,0,0,,
2011-08-18,0,0,,,1197,1.9701146636831477,547ddcbc503b0b28339c7b89,Plumbing the rest of the Perry record
2011-08-19,0,0,,,8,0.9380444408184798,547d6fbb503b0b25cceb27f9,Obama Administration Granting De Facto Amnesty For Millions Of Illegals
2011-08-20,0,0,,,1,0.9814967444043421,547d6fb1503b0b25cceb27f8,An Agressive Conservative Agenda
2011-08-21,0,0,,,0,0,,
2011-08-22,0,0,,,161,2.305213871867678,547ddc2e503b0b28339c7ac7,White House deportation waivers by executive fiat
2011-08-23,0,0,,,0,0,,
2011-08-24,0,0,,,0,0,,
2011-08-25,0,0,,,1,1.5723378651061417,547d72d2503b0b25cceb2a13,Buffett Bails Out Bank of America with Billions
2011-08-26,0,0,,,0,0,,
2011-08-27,0,0,,,0,0,,
2011-08-28,0,0,,,0,0,,
2011-08-29,0,0,,,0,0,,
2011-08-30,0,0,,,894,2.220358495498239,547ddc2d503b0b28339c7ac6,Another deportation fugitive in the Obama family
2011-08-31,0,0,,,0,0,,
2011-09-01,0,0,,,0,0,,
2011-09-02,0,0,,,0,0,,
2011-09-03,0,0,,,0,0.9976350021141592,,
2011-09-04,0,0,,,7,1.0231631587014869,547d6fb1503b0b25cceb27f7,Rick Perry is Amnesty for Illegals Waiting to Happen
2011-09-05,0,0,,,1,1.1424414936469267,547d72d0503b0b25cceb2a10,Some early electoral college math
2011-09-06,0,0,,,0,1.2506713226478703,,
2011-09-07,0,0,,,0,0,,
2011-09-08,0,0,,,0,0,,
2011-09-09,0,0,,,0,1.3232332948406307,,
2011-09-10,0,0,,,0,0,,
2011-09-11,0,0,,,0,0,,
2011-09-12,0,0,,,350,2.2582108934377025,547ddcbb503b0b28339c7b88,A few more words about Koward Krugman Update: Take two!
2011-09-13,0,0,,,0,1.491629145677975,,
2011-09-14,0,0,,,0,0,,
2011-09-15,0,0,,,4,1.0165996768274694,547d72cc503b0b25cceb2a0b,"The Horserace for September 15, 2011"
2011-09-16,0,0,,,0,0,,
2011-09-17,0,0,,,0,2.328968651869634,,
2011-09-18,0,0,,,0,0,,
2011-09-19,0,0,,,0,0,,
2011-09-20,0,0,,,466,0.9991437062989159,547ddc2c503b0b28339c7ac5,"Texas Tea Party activists to Perry: Hey, what about our borders?"
2011-09-21,0,0,,,1,1.245387443776366,547d72c9503b0b25cceb2a07,Stop Obama s Surrender of American Sovereignty! Support the HALT Act.
2011-09-22,0,0,,,0,1.1483749077178662,,
2011-09-23,0,0,,,0,0.9883958488010963,,
2011-09-24,0,0,,,0,0,,
2011-09-25,0,0,,,0,0,,
2011-09-26,0,0,,,3,1.8813427292637808,547d72bc503b0b25cceb2a05,"Steve Foley, Congressman?"
2011-09-27,0,0,,,0,0.9364576550683762,,
2011-09-28,0,0,,,0,0,,
2011-09-29,0,0,,,0,0,,
2011-09-30,0,0,,,0,1.2355302823608818,,
2011-10-01,0,0,,,0,0,,
2011-10-02,0,0,,,0,0,,
2011-10-03,0,0,,,0,0,,
2011-10-04,0,0,,,0,0.9342481963773888,,
2011-10-05,0,0,,,0,0,,
2011-10-06,0,0,,,0,0,,
2011-10-07,0,0,,,0,0,,
2011-10-08,0,0,,,0,0,,
2011-10-09,0,0,,,0,0,,
2011-10-10,0,0,,,0,1.2800620192782801,,
2011-10-11,0,0,,,0,0,,
2011-10-12,0,0,,,205,0.9439371103463884,547ddcbb503b0b28339c7b87,"Fast and Furious update: Cranking up the pressure, plus DOJ gets the Misfit Politics treatment; UPDATE: New subpoena issued today"
2011-10-13,0,0,,,0,1.1600896196080415,,
2011-10-14,0,0,,,0,0,,
2011-10-15,0,0,,,0,0,,
2011-10-16,0,0,,,0,0,,
2011-10-17,0,0,,,685,1.4644385893282308,547ddcb9503b0b28339c7b86,GOP 2012: The Hold Your Nose Tracker
2011-10-18,0,0,,,81,0.9462041504785556,547ddcb8503b0b28339c7b85,Fight Club: GOP candidates brawl on CNN
2011-10-19,0,0,,,0,0,,
2011-10-20,0,0,,,0,0,,
2011-10-21,0,0,,,0,0,,
2011-10-22,0,0,,,0,0,,
2011-10-23,0,0,,,0,0,,
2011-10-24,0,0,,,0,0,,
2011-10-25,0,0,,,0,0.9799055267366321,,
2011-10-26,0,0,,,0,0,,
2011-10-27,0,0,,,0,0,,
2011-10-28,0,0,,,0,1.188859765339058,,
2011-10-29,0,0,,,0,0.9689529509829036,,
2011-10-30,0,0,,,0,0,,
2011-10-31,0,0,,,13,0.9711859914956865,547d72af503b0b25cceb29f9,Mitt Romney: The Magically Malleable Man of Mystery
2011-11-01,0,0,,,0,0,,
2011-11-02,0,0,,,0,0,,
2011-11-03,0,0,,,0,0,,
2011-11-04,0,0,,,0,0,,
2011-11-05,0,0,,,0,0.9941504577281333,,
2011-11-06,0,0,,,0,0,,
2011-11-07,0,0,,,0,0,,
2011-11-08,0,0,,,3,1.0078653831633635,547d72ad503b0b25cceb29f7,It s Tuesday. Don t Forget To Go Vote Today.
2011-11-09,0,0,,,27,1.1841993037165304,547ddcb8503b0b28339c7b84,Mixed bag: Election post-mortem
2011-11-10,0,0,,,0,0,,
2011-11-11,0,0,,,0,0,,
2011-11-12,0,0,,,0,0,,
2011-11-13,0,0,,,0,0,,
2011-11-14,0,0,,,0,0,,
2011-11-15,0,0,,,0,0,,
2011-11-16,0,0,,,0,0,,
2011-11-17,0,0,,,0,0,,
2011-11-18,0,0,,,201,0.9559481243690767,547ddcb7503b0b28339c7b83,"Who s afraid of a Tea Party panel?, Part II: What the Fishwrap of Record didn t tell you"
2011-11-19,0,0,,,0,0,,
2011-11-20,0,0,,,6,0.7944703717759443,547d729b503b0b25cceb29f5,Rick Perry in the Arena
2011-11-21,0,0,,,0,0,,
2011-11-22,0,0,,,0,0,,
2011-11-23,0,0,,,6,1.9445703423850982,547d6faa503b0b25cceb27ee,"What An Angry, Conservative Belgian Could Tell The GOP."
2011-11-24,0,0,,,0,0,,
2011-11-25,0,0,,,0,0,,
2011-11-26,0,0,,,0,0,,
2011-11-27,0,0,,,0,0,,
2011-11-28,0,0,,,0,0.9796176393778735,,
2011-11-29,0,0,,,0,0,,
2011-11-30,0,0,,,0,0,,
2011-12-01,0,0,,,0,0,,
2011-12-02,0,0,,,0,0,,
2011-12-03,0,0,,,0,0,,
2011-12-04,0,0,,,0,0.974339247916725,,
2011-12-05,0,0,,,0,0,,
2011-12-06,0,0,,,0,0,,
2011-12-07,0,0,,,0,0.9034305966218417,,
2011-12-08,0,0,,,0,0,,
2011-12-09,0,0,,,0,0,,
2011-12-10,0,0,,,0,0,,
2011-12-11,0,0,,,0,0,,
2011-12-12,0,0,,,0,0,,
2011-12-13,0,0,,,0,0.9778444207029633,,
2011-12-14,0,0,,,897,0.8725930690109657,547ddcb6503b0b28339c7b82,The murder of Border Patrol Agent Brian Terry: One year ago today
2011-12-15,0,0,,,0,0,,
2011-12-16,0,0,,,0,0,,
2011-12-17,0,0,,,0,0,,
2011-12-18,0,0,,,0,0,,
2011-12-19,0,0,,,56,1.706888860377282,547d7298503b0b25cceb29f2,Don t Settle: Rick Perry for President.
2011-12-20,0,0,,,0,0,,
2011-12-21,0,0,,,0,0,,
2011-12-22,0,0,,,3,1.291163160553659,547d6fa8503b0b25cceb27eb,Marrying Rick Santorum
2011-12-23,0,0,,,0,0,,
2011-12-24,0,0,,,0,0,,
2011-12-25,0,0,,,0,0,,
2011-12-26,0,0,,,0,0,,
2011-12-27,0,0,,,0,0,,
2011-12-28,0,0,,,0,0,,
2011-12-29,0,0,,,0,1.6949105834912168,,
2011-12-30,0,0,,,0,0,,
2011-12-31,0,0,,,0,0,,
2012-01-01,0,0,,,0,0.782495497221326,,
2012-01-02,0,0,,,0,0,,
2012-01-03,0,0,,,0,0,,
2012-01-04,0,0,,,0,1.0490514841593865,,
2012-01-05,0,0,,,0,0,,
2012-01-06,0,0,,,120,1.164501294769181,547d7292503b0b25cceb29eb,What A Big Government Conservative Looks Like
2012-01-07,0,0,,,0,0,,
2012-01-08,0,0,,,0,1.586334658035828,,
2012-01-09,0,0,,,8,1.234671164849928,547d7282503b0b25cceb29e6,What a Big Government Conservative Looks Like
2012-01-10,0,0,,,0,0,,
2012-01-11,0,0,,,0,0,,
2012-01-12,0,0,,,0,1.5897906118901302,,
2012-01-13,0,0,,,0,0,,
2012-01-14,0,0,,,0,0,,
2012-01-15,0,0,,,0,1.3869566258404094,,
2012-01-16,0,0,,,0,0,,
2012-01-17,0,0,,,0,1.1261348123711974,,
2012-01-18,0,0,,,0,0,,
2012-01-19,0,0,,,0,0,,
2012-01-20,0,0,,,0,0,,
2012-01-21,0,0,,,0,0,,
2012-01-22,0,0,,,0,0,,
2012-01-23,0,0,,,0,0,,
2012-01-24,0,0,,,0,1.5437518917740762,,
2012-01-25,0,0,,,0,0,,
2012-01-26,0,0,,,0,0.9140207623449695,,
2012-01-27,0,0,,,0,0,,
2012-01-28,0,0,,,0,0,,
2012-01-29,0,0,,,0,1.2822856085971452,,
2012-01-30,0,0,,,4,1.1672297541929662,547d727c503b0b25cceb29df,Secretary Sebelius Scraps Conscience Exception for Health Plans
2012-01-31,0,0,,,0,0,,
2012-02-01,0,0,,,0,0.9619905446348254,,
2012-02-02,0,0,,,0,0,,
2012-02-03,0,0,,,0,0,,
2012-02-04,0,0,,,0,0,,
2012-02-05,0,0,,,0,0,,
2012-02-06,0,0,,,0,0,,
2012-02-07,0,0,,,0,0,,
2012-02-08,0,0,,,0,1.0102362847998871,,
2012-02-09,0,0,,,0,0,,
2012-02-10,0,0,,,2,0.9120314293687724,547d6f9a503b0b25cceb27e4,Spencer Bachus And The Insidious Poison of Corruption
2012-02-11,0,0,,,0,0,,
2012-02-12,0,0,,,0,0,,
2012-02-13,0,0,,,0,1.074701829280339,,
2012-02-14,0,0,,,0,1.0412513677816722,,
2012-02-15,0,0,,,0,0,,
2012-02-16,0,0,,,0,1.4457706203058185,,
2012-02-17,0,0,,,0,1.0142383660542116,,
2012-02-18,0,0,,,0,0,,
2012-02-19,0,0,,,0,0,,
2012-02-20,0,0,,,0,0,,
2012-02-21,0,0,,,0,0,,
2012-02-22,0,0,,,0,0,,
2012-02-23,0,0,,,0,0,,
2012-02-24,0,0,,,0,0,,
2012-02-25,0,0,,,0,0,,
2012-02-26,0,0,,,0,0,,
2012-02-27,0,0,,,191,0.9769352953836983,547ddcb6503b0b28339c7b81,"Fast and Furious follow-up: Issa, Grassley press Holder on ICE officer Jaime Zapata s murder"
2012-02-28,0,0,,,0,0,,
2012-02-29,0,0,,,0,0,,
2012-03-01,0,0,,,0,0,,
2012-03-02,0,0,,,0,0,,
2012-03-03,0,0,,,0,0,,
2012-03-04,0,0,,,0,0,,
2012-03-05,0,0,,,27,2.2175590271334573,547d7279503b0b25cceb29db,"Mitt Romney, The Unconvincing Convert"
2012-03-06,0,0,,,0,0,,
2012-03-07,0,0,,,2,1.466761050039866,547d6f96503b0b25cceb27de,Three Cheers For Rick Santorum.  None For Mitt Romney.
2012-03-08,0,0,,,0,0,,
2012-03-09,0,0,,,0,0,,
2012-03-10,0,0,,,2,1.5037989327065437,547d7278503b0b25cceb29da,Does Washington State Really Matter?
2012-03-11,0,0,,,0,0,,
2012-03-12,0,0,,,0,1.0030816838940615,,
2012-03-13,0,0,,,0,0,,
2012-03-14,0,0,,,0,0,,
2012-03-15,0,0,,,3,1.2145798772982612,547d6ccb503b0b25cceb25fd,"To elect Conservatives, the GOP needs Campaign Finance Reform"
2012-03-16,0,0,,,0,0,,
2012-03-17,0,0,,,0,0,,
2012-03-18,0,0,,,0,0,,
2012-03-19,0,0,,,0,1.0147042824292036,,
2012-03-20,0,0,,,0,0,,
2012-03-21,0,0,,,0,1.0360256616951964,,
2012-03-22,0,0,,,2,1.0685873730352518,547d6f8a503b0b25cceb27d9,Conservatives Know Mitt Romney.  That s His Problem!
2012-03-23,0,0,,,0,0,,
2012-03-24,0,0,,,0,0.9990763286155363,,
2012-03-25,0,0,,,0,0,,
2012-03-26,0,0,,,0,0,,
2012-03-27,0,0,,,0,0,,
2012-03-28,0,0,,,0,0,,
2012-03-29,0,0,,,0,0,,
2012-03-30,0,0,,,0,0,,
2012-03-31,0,0,,,0,0,,
2012-04-01,0,0,,,0,0,,
2012-04-02,0,0,,,0,0,,
2012-04-03,0,0,,,0,0,,
2012-04-04,0,0,,,0,0.9836054053503039,,
2012-04-05,0,0,,,0,0.9520676613830454,,
2012-04-06,0,0,,,0,0,,
2012-04-07,0,0,,,0,0,,
2012-04-08,0,0,,,0,0,,
2012-04-09,0,0,,,0,0,,
2012-04-10,0,0,,,0,0,,
2012-04-11,0,0,,,2395,1.934080070135344,547ddcb5503b0b28339c7b80,Don t do business with progressive appeasers
2012-04-12,0,0,,,0,0,,
2012-04-13,0,0,,,0,0,,
2012-04-14,0,0,,,0,0,,
2012-04-15,0,0,,,0,0,,
2012-04-16,0,0,,,0,0,,
2012-04-17,0,0,,,0,0,,
2012-04-18,0,0,,,0,0,,
2012-04-19,0,0,,,0,1.1937027330695802,,
2012-04-20,0,0,,,0,0,,
2012-04-21,0,0,,,669,1.1532442857423413,547ddcb4503b0b28339c7b7f,Tea Party roars: Six-term incumbent Sen. Orrin Hatch forced into primary
2012-04-22,0,0,,,1,0.9630642987370082,547d6f85503b0b25cceb27d2,The Whines of Unity and the Danger of Losing Some Objectivity
2012-04-23,0,0,,,0,0,,
2012-04-24,0,0,,,0,0,,
2012-04-25,0,0,,,0,0,,
2012-04-26,0,0,,,0,0,,
2012-04-27,0,0,,,0,0,,
2012-04-28,0,0,,,0,0,,
2012-04-29,0,0,,,0,1.2913408681393688,,
2012-04-30,0,0,,,0,1.3584796892868105,,
2012-05-01,0,0,,,0,0,,
2012-05-02,0,0,,,0,0,,
2012-05-03,0,0,,,0,1.5875552827138248,,
2012-05-04,0,0,,,0,0,,
2012-05-05,0,0,,,0,0,,
2012-05-06,0,0,,,0,0,,
2012-05-07,0,0,,,0,0,,
2012-05-08,0,0,,,0,0,,
2012-05-09,0,0,,,0,0,,
2012-05-10,0,0,,,0,0,,
2012-05-11,0,0,,,0,0,,
2012-05-12,0,0,,,0,0,,
2012-05-13,0,0,,,0,0,,
2012-05-14,0,0,,,0,0,,
2012-05-15,0,0,,,0,0,,
2012-05-16,0,0,,,0,0,,
2012-05-17,0,0,,,0,0,,
2012-05-18,0,0,,,0,0,,
2012-05-19,0,0,,,0,0,,
2012-05-20,0,0,,,0,0,,
2012-05-21,0,0,,,0,0,,
