2011-01-01,0,0,,,0,0,,
2011-01-02,0,0,,,0,0,,
2011-01-03,0,0,,,0,0,,
2011-01-04,0,0,,,0,0,,
2011-01-05,0,0,,,0,0,,
2011-01-06,0,0,,,0,0,,
2011-01-07,0,0,,,0,0,,
2011-01-08,0,0,,,0,0,,
2011-01-09,0,0,,,0,0,,
2011-01-10,0,0,,,0,0,,
2011-01-11,0,0,,,0,0,,
2011-01-12,0,0,,,0,0,,
2011-01-13,0,0,,,0,0,,
2011-01-14,0,0,,,0,0,,
2011-01-15,0,0,,,0,0,,
2011-01-16,0,0,,,0,0,,
2011-01-17,0,0,,,0,0,,
2011-01-18,0,0,,,0,0,,
2011-01-19,0,0,,,0,0,,
2011-01-20,0,0,,,0,0,,
2011-01-21,0,0,,,0,0,,
2011-01-22,0,0,,,0,0,,
2011-01-23,0,0,,,0,0,,
2011-01-24,0,0,,,0,0,,
2011-01-25,0,0,,,0,0,,
2011-01-26,0,0,,,0,0,,
2011-01-27,0,0,,,0,0,,
2011-01-28,0,0,,,0,0,,
2011-01-29,0,0,,,0,0,,
2011-01-30,0,0,,,0,0,,
2011-01-31,0,0,,,0,0,,
2011-02-01,0,0,,,0,0,,
2011-02-02,0,0,,,0,0,,
2011-02-03,0,0,,,0,0,,
2011-02-04,0,0,,,0,0,,
2011-02-05,0,0,,,0,0,,
2011-02-06,0,0,,,0,0,,
2011-02-07,0,0,,,0,0,,
2011-02-08,0,0,,,0,0,,
2011-02-09,0,0,,,0,0,,
2011-02-10,0,0,,,0,0,,
2011-02-11,0,0,,,0,0,,
2011-02-12,0,0,,,0,0,,
2011-02-13,0,0,,,0,0,,
2011-02-14,0,0,,,0,0,,
2011-02-15,0,0,,,0,0,,
2011-02-16,0,0,,,0,0,,
2011-02-17,0,0,,,0,0,,
2011-02-18,0,0,,,0,0,,
2011-02-19,0,0,,,0,0,,
2011-02-20,0,0,,,0,0,,
2011-02-21,0,0,,,0,0,,
2011-02-22,0,0,,,0,0,,
2011-02-23,0,0,,,0,0,,
2011-02-24,0,0,,,0,0,,
2011-02-25,0,0,,,0,0,,
2011-02-26,0,0,,,0,0,,
2011-02-27,0,0,,,0,0,,
2011-02-28,0,0,,,0,0,,
2011-03-01,0,0,,,0,0,,
2011-03-02,0,0,,,0,0,,
2011-03-03,0,0,,,0,0,,
2011-03-04,0,0,,,0,0,,
2011-03-05,0,0,,,0,0,,
2011-03-06,0,0,,,0,0,,
2011-03-07,0,0,,,0,0,,
2011-03-08,0,0,,,0,0,,
2011-03-09,0,0,,,0,0,,
2011-03-10,0,0,,,0,0,,
2011-03-11,0,0,,,0,0,,
2011-03-12,0,0,,,0,0,,
2011-03-13,0,0,,,0,0,,
2011-03-14,0,0,,,0,0,,
2011-03-15,0,0,,,0,0,,
2011-03-16,0,0,,,0,0,,
2011-03-17,0,0,,,0,0,,
2011-03-18,0,0,,,0,0,,
2011-03-19,0,0,,,0,0,,
2011-03-20,0,0,,,0,0,,
2011-03-21,0,0,,,0,0,,
2011-03-22,0,0,,,0,0,,
2011-03-23,0,0,,,0,0,,
2011-03-24,0,0,,,0,0,,
2011-03-25,0,0,,,0,0,,
2011-03-26,0,0,,,0,0,,
2011-03-27,0,0,,,0,0,,
2011-03-28,0,0,,,0,0,,
2011-03-29,0,0,,,0,0,,
2011-03-30,0,0,,,0,0,,
2011-03-31,0,0,,,0,0,,
2011-04-01,0,0,,,0,0,,
2011-04-02,0,0,,,0,0,,
2011-04-03,0,0,,,0,0,,
2011-04-04,0,0,,,0,0,,
2011-04-05,0,0,,,0,0,,
2011-04-06,0,0,,,0,0,,
2011-04-07,0,0,,,0,0,,
2011-04-08,0,0,,,0,0,,
2011-04-09,0,0,,,0,0,,
2011-04-10,0,0,,,0,0,,
2011-04-11,0,0,,,0,0,,
2011-04-12,0,0,,,0,0,,
2011-04-13,0,0,,,0,0,,
2011-04-14,0,0,,,0,0,,
2011-04-15,0,0,,,0,0,,
2011-04-16,0,0,,,0,0,,
2011-04-17,0,0,,,0,0,,
2011-04-18,0,0,,,0,0,,
2011-04-19,0,0,,,0,0,,
2011-04-20,0,0,,,0,0,,
2011-04-21,0,0,,,0,0,,
2011-04-22,0,0,,,0,0,,
2011-04-23,0,0,,,0,0,,
2011-04-24,0,0,,,0,0,,
2011-04-25,0,0,,,0,0,,
2011-04-26,0,0,,,0,0,,
2011-04-27,0,0,,,0,0,,
2011-04-28,0,0,,,0,0,,
2011-04-29,0,0,,,0,0,,
2011-04-30,0,0,,,0,0,,
2011-05-01,0,0,,,0,0,,
2011-05-02,0,0,,,0,0,,
2011-05-03,0,0,,,0,0,,
2011-05-04,0,0,,,0,0,,
2011-05-05,0,0,,,0,0,,
2011-05-06,0,0,,,0,0,,
2011-05-07,0,0,,,0,0,,
2011-05-08,0,0,,,0,0,,
2011-05-09,0,0,,,0,0,,
2011-05-10,0,0,,,0,0,,
2011-05-11,0,0,,,0,0,,
2011-05-12,0,0,,,0,0,,
2011-05-13,0,0,,,0,0,,
2011-05-14,0,0,,,0,0,,
2011-05-15,0,0,,,0,0,,
2011-05-16,0,0,,,0,0,,
2011-05-17,0,0,,,0,0,,
2011-05-18,0,0,,,0,0,,
2011-05-19,0,0,,,0,0,,
2011-05-20,0,0,,,0,0,,
2011-05-21,0,0,,,0,0,,
2011-05-22,0,0,,,0,0,,
2011-05-23,0,0,,,0,0,,
2011-05-24,0,0,,,0,0,,
2011-05-25,0,0,,,0,0,,
2011-05-26,0,0,,,0,0,,
2011-05-27,0,0,,,0,0,,
2011-05-28,0,0,,,0,0,,
2011-05-29,0,0,,,0,0,,
2011-05-30,0,0,,,0,0,,
2011-05-31,0,0,,,0,0,,
2011-06-01,0,0,,,0,0,,
2011-06-02,0,0,,,0,0,,
2011-06-03,0,0,,,0,0,,
2011-06-04,0,0,,,0,0,,
2011-06-05,0,0,,,0,0,,
2011-06-06,0,0,,,0,0,,
2011-06-07,0,0,,,0,0,,
2011-06-08,0,0,,,0,0,,
2011-06-09,0,0,,,0,0,,
2011-06-10,0,0,,,0,0,,
2011-06-11,0,0,,,0,0,,
2011-06-12,0,0,,,0,0,,
2011-06-13,0,0,,,0,0,,
2011-06-14,0,0,,,0,0,,
2011-06-15,0,0,,,0,0,,
2011-06-16,0,0,,,0,0,,
2011-06-17,0,0,,,0,0,,
2011-06-18,0,0,,,0,0,,
2011-06-19,0,0,,,0,0,,
2011-06-20,0,0,,,0,0,,
2011-06-21,0,0,,,0,0,,
2011-06-22,0,0,,,0,0,,
2011-06-23,0,0,,,0,0,,
2011-06-24,0,0,,,0,0,,
2011-06-25,0,0,,,0,0,,
2011-06-26,0,0,,,0,0,,
2011-06-27,0,0,,,0,0,,
2011-06-28,0,0,,,0,0,,
2011-06-29,0,0,,,0,0,,
2011-06-30,0,0,,,0,0,,
2011-07-01,0,0,,,0,0,,
2011-07-02,0,0,,,0,0,,
2011-07-03,0,0,,,0,0,,
2011-07-04,0,0,,,0,0,,
2011-07-05,0,0,,,0,0,,
2011-07-06,0,0,,,0,0,,
2011-07-07,0,0,,,0,0,,
2011-07-08,0,0,,,0,0,,
2011-07-09,0,0,,,0,0,,
2011-07-10,0,0,,,0,0,,
2011-07-11,0,0,,,0,0,,
2011-07-12,0,0,,,0,0,,
2011-07-13,0,0,,,0,0,,
2011-07-14,0,0,,,0,0,,
2011-07-15,0,0,,,0,0,,
2011-07-16,0,0,,,0,0,,
2011-07-17,0,0,,,0,0,,
2011-07-18,0,0,,,0,0,,
2011-07-19,0,0,,,0,0,,
2011-07-20,0,0,,,0,0,,
2011-07-21,0,0,,,0,0,,
2011-07-22,0,0,,,0,0,,
2011-07-23,0,0,,,0,0,,
2011-07-24,0,0,,,0,0,,
2011-07-25,0,0,,,0,0,,
2011-07-26,0,0,,,0,0,,
2011-07-27,0,0,,,0,0,,
2011-07-28,0,0,,,0,0,,
2011-07-29,0,0,,,0,0,,
2011-07-30,0,0,,,0,0,,
2011-07-31,0,0,,,0,0,,
2011-08-01,0,0,,,0,0,,
2011-08-02,0,0,,,0,0,,
2011-08-03,0,0,,,0,0,,
2011-08-04,0,0,,,0,0,,
2011-08-05,0,0,,,0,0,,
2011-08-06,0,0,,,0,0,,
2011-08-07,0,0,,,0,0,,
2011-08-08,0,0,,,0,0,,
2011-08-09,0,0,,,0,0,,
2011-08-10,0,0,,,0,0,,
2011-08-11,0,0,,,0,0,,
2011-08-12,0,0,,,0,0,,
2011-08-13,0,0,,,0,0,,
2011-08-14,0,0,,,0,0,,
2011-08-15,0,0,,,0,0,,
2011-08-16,0,0,,,0,0,,
2011-08-17,0,0,,,0,0,,
2011-08-18,0,0,,,0,0,,
2011-08-19,0,0,,,0,0,,
2011-08-20,0,0,,,0,0,,
2011-08-21,0,0,,,0,0,,
2011-08-22,0,0,,,0,0,,
2011-08-23,0,0,,,0,0,,
2011-08-24,0,0,,,0,0,,
2011-08-25,0,0,,,0,0,,
2011-08-26,0,0,,,0,0,,
2011-08-27,0,0,,,0,0,,
2011-08-28,0,0,,,0,0,,
2011-08-29,0,0,,,0,0,,
2011-08-30,0,0,,,0,0,,
2011-08-31,0,0,,,0,0,,
2011-09-01,0,0,,,0,0,,
2011-09-02,0,0,,,0,0,,
2011-09-03,0,0,,,0,0,,
2011-09-04,0,0,,,0,0,,
2011-09-05,0,0,,,0,0,,
2011-09-06,0,0,,,0,0,,
2011-09-07,0,0,,,0,0,,
2011-09-08,0,0,,,0,0,,
2011-09-09,0,0,,,0,0,,
2011-09-10,0,0,,,0,0,,
2011-09-11,0,0,,,0,0,,
2011-09-12,0,0,,,0,0,,
2011-09-13,0,0,,,0,0,,
2011-09-14,0,0,,,0,0,,
2011-09-15,0,0,,,0,0,,
2011-09-16,0,0,,,0,0,,
2011-09-17,0,0,,,0,0,,
2011-09-18,0,0,,,0,0,,
2011-09-19,0,0,,,0,0,,
2011-09-20,0,0,,,0,0,,
2011-09-21,0,0,,,0,0,,
2011-09-22,0,0,,,0,0,,
2011-09-23,0,0,,,0,0,,
2011-09-24,0,0,,,0,0,,
2011-09-25,0,0,,,0,0,,
2011-09-26,0,0,,,0,0,,
2011-09-27,0,0,,,0,0,,
2011-09-28,0,0,,,0,0,,
2011-09-29,0,0,,,0,0,,
2011-09-30,0,0,,,0,0,,
2011-10-01,0,0,,,0,0,,
2011-10-02,0,0,,,0,0,,
2011-10-03,0,0,,,0,0,,
2011-10-04,0,0,,,0,0,,
2011-10-05,0,0,,,0,0,,
2011-10-06,0,0,,,0,0,,
2011-10-07,0,0,,,0,0,,
2011-10-08,0,0,,,0,0,,
2011-10-09,0,0,,,0,0,,
2011-10-10,0,0,,,0,0,,
2011-10-11,0,0,,,0,0,,
2011-10-12,0,0,,,0,0,,
2011-10-13,0,0,,,0,0,,
2011-10-14,0,0,,,0,0,,
2011-10-15,0,0,,,0,0,,
2011-10-16,0,0,,,0,0,,
2011-10-17,0,0,,,0,0,,
2011-10-18,0,0,,,0,0,,
2011-10-19,0,0,,,0,0,,
2011-10-20,0,0,,,0,0,,
2011-10-21,0,0,,,0,0,,
2011-10-22,0,0,,,0,0,,
2011-10-23,0,0,,,0,0,,
2011-10-24,0,0,,,0,0,,
2011-10-25,0,0,,,0,0,,
2011-10-26,0,0,,,0,0,,
2011-10-27,0,0,,,0,0,,
2011-10-28,0,0,,,0,0,,
2011-10-29,0,0,,,0,0,,
2011-10-30,0,0,,,0,0,,
2011-10-31,0,0,,,0,0,,
2011-11-01,0,0,,,0,0,,
2011-11-02,0,0,,,0,0,,
2011-11-03,0,0,,,0,0,,
2011-11-04,0,0,,,0,0,,
2011-11-05,0,0,,,0,0,,
2011-11-06,0,0,,,0,0,,
2011-11-07,0,0,,,0,0,,
2011-11-08,0,0,,,0,0,,
2011-11-09,0,0,,,0,0,,
2011-11-10,0,0,,,0,0,,
2011-11-11,0,0,,,0,0,,
2011-11-12,0,0,,,0,0,,
2011-11-13,0,0,,,0,0,,
2011-11-14,0,0,,,0,0,,
2011-11-15,0,0,,,0,0,,
2011-11-16,0,0,,,0,0,,
2011-11-17,0,0,,,0,0,,
2011-11-18,0,0,,,0,0,,
2011-11-19,0,0,,,0,0,,
2011-11-20,0,0,,,0,0,,
2011-11-21,0,0,,,0,0,,
2011-11-22,0,0,,,0,0,,
2011-11-23,0,0,,,0,0,,
2011-11-24,0,0,,,0,0,,
2011-11-25,0,0,,,0,0,,
2011-11-26,0,0,,,0,0,,
2011-11-27,0,0,,,0,0,,
2011-11-28,0,0,,,0,0,,
2011-11-29,0,0,,,0,0,,
2011-11-30,0,0,,,0,0,,
2011-12-01,0,0,,,0,0,,
2011-12-02,0,0,,,0,0,,
2011-12-03,0,0,,,0,0,,
2011-12-04,0,0,,,0,0,,
2011-12-05,0,0,,,0,0,,
2011-12-06,0,0,,,0,0,,
2011-12-07,0,0,,,0,0,,
2011-12-08,0,0,,,0,0,,
2011-12-09,0,0,,,0,0,,
2011-12-10,0,0,,,0,0,,
2011-12-11,0,0,,,0,0,,
2011-12-12,0,0,,,0,0,,
2011-12-13,0,0,,,0,0,,
2011-12-14,0,0,,,0,0,,
2011-12-15,0,0,,,0,0,,
2011-12-16,0,0,,,0,0,,
2011-12-17,0,0,,,0,0,,
2011-12-18,0,0,,,0,0,,
2011-12-19,0,0,,,0,0,,
2011-12-20,0,0,,,0,0,,
2011-12-21,0,0,,,0,0,,
2011-12-22,0,0,,,0,0,,
2011-12-23,0,0,,,0,0,,
2011-12-24,0,0,,,0,0,,
2011-12-25,0,0,,,0,0,,
2011-12-26,0,0,,,0,0,,
2011-12-27,0,0,,,0,0,,
2011-12-28,0,0,,,0,0,,
2011-12-29,0,0,,,0,0,,
2011-12-30,0,0,,,0,0,,
2011-12-31,0,0,,,0,0,,
2012-01-01,0,0,,,0,0,,
2012-01-02,0,0,,,0,0,,
2012-01-03,0,0,,,0,0,,
2012-01-04,0,0,,,0,0,,
2012-01-05,0,0,,,0,0,,
2012-01-06,0,0,,,0,0,,
2012-01-07,0,0,,,0,0,,
2012-01-08,0,0,,,0,0,,
2012-01-09,0,0,,,0,0,,
2012-01-10,0,0,,,0,0,,
2012-01-11,0,0,,,0,0,,
2012-01-12,0,0,,,0,0,,
2012-01-13,0,0,,,0,0,,
2012-01-14,0,0,,,0,0,,
2012-01-15,0,0,,,0,0,,
2012-01-16,0,0,,,0,0,,
2012-01-17,0,0,,,0,0,,
2012-01-18,0,0,,,0,0,,
2012-01-19,0,0,,,0,0,,
2012-01-20,0,0,,,0,0,,
2012-01-21,0,0,,,0,0,,
2012-01-22,0,0,,,0,0,,
2012-01-23,0,0,,,0,0,,
2012-01-24,0,0,,,0,0,,
2012-01-25,0,0,,,0,0,,
2012-01-26,0,0,,,0,0,,
2012-01-27,0,0,,,0,0,,
2012-01-28,0,0,,,0,0,,
2012-01-29,0,0,,,0,0,,
2012-01-30,0,0,,,0,0,,
2012-01-31,0,0,,,0,0,,
2012-02-01,0,0,,,0,0,,
2012-02-02,0,0,,,0,0,,
2012-02-03,0,0,,,0,0,,
2012-02-04,0,0,,,0,0,,
2012-02-05,0,0,,,0,0,,
2012-02-06,0,0,,,0,0,,
2012-02-07,0,0,,,0,0,,
2012-02-08,0,0,,,0,0,,
2012-02-09,0,0,,,0,0,,
2012-02-10,0,0,,,0,0,,
2012-02-11,0,0,,,0,0,,
2012-02-12,0,0,,,0,0,,
2012-02-13,0,0,,,0,0,,
2012-02-14,0,0,,,0,0,,
2012-02-15,0,0,,,0,0,,
2012-02-16,0,0,,,0,0,,
2012-02-17,0,0,,,0,0,,
2012-02-18,0,0,,,0,0,,
2012-02-19,0,0,,,0,0,,
2012-02-20,0,0,,,0,0,,
2012-02-21,0,0,,,0,0,,
2012-02-22,0,0,,,0,0,,
2012-02-23,0,0,,,0,0,,
2012-02-24,0,0,,,0,0,,
2012-02-25,0,0,,,0,0,,
2012-02-26,0,0,,,0,0,,
2012-02-27,0,0,,,0,0,,
2012-02-28,0,0,,,0,0,,
2012-02-29,0,0,,,0,0,,
2012-03-01,0,0,,,0,0,,
2012-03-02,0,0,,,0,0,,
2012-03-03,0,0,,,0,0,,
2012-03-04,0,0,,,0,0,,
2012-03-05,0,0,,,0,0,,
2012-03-06,0,0,,,0,0,,
2012-03-07,0,0,,,0,0,,
2012-03-08,0,0,,,0,0,,
2012-03-09,0,0,,,0,0,,
2012-03-10,0,0,,,0,0,,
2012-03-11,0,0,,,0,0,,
2012-03-12,0,0,,,0,0,,
2012-03-13,0,0,,,0,0,,
2012-03-14,0,0,,,0,0,,
2012-03-15,0,0,,,0,0,,
2012-03-16,0,0,,,0,0,,
2012-03-17,0,0,,,0,0,,
2012-03-18,0,0,,,0,0,,
2012-03-19,0,0,,,0,0,,
2012-03-20,0,0,,,0,0,,
2012-03-21,0,0,,,0,0,,
2012-03-22,0,0,,,0,0,,
2012-03-23,0,0,,,0,0,,
2012-03-24,0,0,,,0,0,,
2012-03-25,0,0,,,0,0,,
2012-03-26,0,0,,,0,0,,
2012-03-27,0,0,,,0,0,,
2012-03-28,0,0,,,0,0,,
2012-03-29,0,0,,,0,0,,
2012-03-30,0,0,,,0,0,,
2012-03-31,0,0,,,0,0,,
2012-04-01,0,0,,,0,0,,
2012-04-02,0,0,,,0,0,,
2012-04-03,0,0,,,0,0,,
2012-04-04,0,0,,,0,0,,
2012-04-05,0,0,,,0,0,,
2012-04-06,0,0,,,0,0,,
2012-04-07,0,0,,,0,0,,
2012-04-08,0,0,,,0,0,,
2012-04-09,0,0,,,0,0,,
2012-04-10,0,0,,,0,0,,
2012-04-11,0,0,,,0,0,,
2012-04-12,0,0,,,0,0,,
2012-04-13,0,0,,,0,0,,
2012-04-14,0,0,,,0,0,,
2012-04-15,0,0,,,0,0,,
2012-04-16,0,0,,,0,0,,
2012-04-17,0,0,,,0,0,,
2012-04-18,0,0,,,0,0,,
2012-04-19,0,0,,,0,0,,
2012-04-20,0,0,,,0,0,,
2012-04-21,0,0,,,0,0,,
2012-04-22,0,0,,,0,0,,
2012-04-23,0,0,,,0,0,,
2012-04-24,0,0,,,0,0,,
2012-04-25,0,0,,,0,0,,
2012-04-26,0,0,,,0,0,,
2012-04-27,0,0,,,0,0,,
2012-04-28,0,0,,,0,0,,
2012-04-29,0,0,,,0,0,,
2012-04-30,0,0,,,0,0,,
2012-05-01,0,0,,,0,0,,
2012-05-02,0,0,,,0,0,,
2012-05-03,0,0,,,0,0,,
2012-05-04,0,0,,,0,0,,
2012-05-05,0,0,,,0,0,,
2012-05-06,0,0,,,0,0,,
2012-05-07,0,0,,,0,0,,
2012-05-08,0,0,,,0,0,,
2012-05-09,0,0,,,0,0,,
2012-05-10,0,0,,,0,0,,
2012-05-11,0,0,,,0,0,,
2012-05-12,0,0,,,0,0,,
2012-05-13,0,0,,,0,0,,
2012-05-14,0,0,,,0,0,,
2012-05-15,0,0,,,0,0,,
2012-05-16,0,0,,,0,0,,
2012-05-17,0,0,,,0,0,,
2012-05-18,0,0,,,0,0,,
2012-05-19,0,0,,,0,0,,
2012-05-20,0,0,,,0,0,,
2012-05-21,0,0,,,0,0,,
2012-05-22,0,0,,,0,0,,
2012-05-23,0,0,,,0,0,,
2012-05-24,0,0,,,0,0,,
2012-05-25,0,0,,,0,0,,
2012-05-26,0,0,,,0,0,,
2012-05-27,0,0,,,0,0,,
2012-05-28,0,0,,,0,0,,
2012-05-29,0,0,,,0,0,,
2012-05-30,0,0,,,0,0,,
2012-05-31,0,0,,,0,0,,
2012-06-01,0,0,,,0,0,,
2012-06-02,0,0,,,0,0,,
2012-06-03,0,0,,,0,0,,
2012-06-04,0,0,,,0,0,,
2012-06-05,0,0,,,0,0,,
2012-06-06,0,0,,,0,0,,
2012-06-07,0,0,,,0,0,,
2012-06-08,0,0,,,0,0,,
2012-06-09,0,0,,,0,0,,
2012-06-10,0,0,,,0,0,,
2012-06-11,0,0,,,0,0,,
2012-06-12,0,0,,,0,0,,
2012-06-13,0,0,,,0,0,,
2012-06-14,0,0,,,0,0,,
2012-06-15,0,0,,,0,0,,
2012-06-16,0,0,,,0,0,,
2012-06-17,0,0,,,0,0,,
2012-06-18,0,0,,,0,0,,
2012-06-19,0,0,,,0,0,,
2012-06-20,0,0,,,0,0,,
2012-06-21,0,0,,,0,0,,
2012-06-22,0,0,,,0,0,,
2012-06-23,0,0,,,0,0,,
2012-06-24,0,0,,,0,0,,
2012-06-25,0,0,,,0,0,,
2012-06-26,0,0,,,0,0,,
2012-06-27,0,0,,,0,0,,
2012-06-28,0,0,,,0,0,,
2012-06-29,0,0,,,0,0,,
2012-06-30,0,0,,,0,0,,
2012-07-01,0,0,,,0,0,,
2012-07-02,0,0,,,0,0,,
2012-07-03,0,0,,,0,0,,
2012-07-04,0,0,,,0,0,,
2012-07-05,0,0,,,0,0,,
2012-07-06,0,0,,,0,0,,
2012-07-07,0,0,,,0,0,,
2012-07-08,0,0,,,0,0,,
2012-07-09,0,0,,,0,0,,
2012-07-10,0,0,,,0,0,,
2012-07-11,0,0,,,0,0,,
2012-07-12,0,0,,,0,0,,
2012-07-13,0,0,,,0,0,,
2012-07-14,0,0,,,0,0,,
2012-07-15,0,0,,,0,0,,
2012-07-16,0,0,,,0,0,,
2012-07-17,0,0,,,0,0,,
2012-07-18,0,0,,,0,0,,
2012-07-19,0,0,,,0,0,,
2012-07-20,0,0,,,0,0,,
2012-07-21,0,0,,,0,0,,
2012-07-22,0,0,,,0,0,,
2012-07-23,0,0,,,0,0,,
2012-07-24,0,0,,,0,0,,
2012-07-25,0,0,,,0,0,,
2012-07-26,0,0,,,0,0,,
2012-07-27,0,0,,,0,0,,
2012-07-28,0,0,,,0,0,,
2012-07-29,0,0,,,0,0,,
2012-07-30,0,0,,,0,0,,
2012-07-31,0,0,,,0,0,,
2012-08-01,0,0,,,0,0,,
2012-08-02,0,0,,,0,0,,
2012-08-03,0,0,,,0,0,,
2012-08-04,0,0,,,0,0,,
2012-08-05,0,0,,,0,0,,
2012-08-06,0,0,,,0,0,,
2012-08-07,0,0,,,0,0,,
2012-08-08,0,0,,,0,0,,
2012-08-09,0,0,,,0,0,,
2012-08-10,0,0,,,0,0,,
2012-08-11,0,0,,,0,0,,
2012-08-12,0,0,,,0,0,,
2012-08-13,0,0,,,0,0,,
2012-08-14,0,0,,,0,0,,
2012-08-15,0,0,,,0,0,,
2012-08-16,0,0,,,0,0,,
2012-08-17,0,0,,,0,0,,
2012-08-18,0,0,,,0,0,,
2012-08-19,0,0,,,0,0,,
2012-08-20,0,0,,,0,0,,
2012-08-21,0,0,,,0,0,,
2012-08-22,0,0,,,0,0,,
2012-08-23,0,0,,,0,0,,
2012-08-24,0,0,,,0,0,,
2012-08-25,0,0,,,0,0,,
2012-08-26,0,0,,,0,0,,
2012-08-27,0,0,,,0,0,,
2012-08-28,0,0,,,0,0,,
2012-08-29,0,0,,,0,0,,
2012-08-30,0,0,,,0,0,,
2012-08-31,0,0,,,0,0,,
2012-09-01,0,0,,,0,0,,
2012-09-02,0,0,,,0,0,,
2012-09-03,0,0,,,0,0,,
2012-09-04,0,0,,,0,0,,
2012-09-05,0,0,,,0,0,,
2012-09-06,0,0,,,0,0,,
2012-09-07,0,0,,,0,0,,
2012-09-08,0,0,,,0,0,,
2012-09-09,0,0,,,0,0.8247868951703174,,
2012-09-10,0,0.4761632517901254,,,0,1.2413111545311462,,
2012-09-11,0,0.12968508407931512,,,0,2.429424409415697,,
2012-09-12,0,2.256215201403128,,,1,3.0020372815768805,547b6932af21a2857b38dff6,Obama-Romney debate formats include town hall
2012-09-13,3,1.2678052245500653,547b6932af21a2857b38dfee,Obama's lead poses test for Romney,5,5.78098570592854,547b6932af21a2857b38dfe4,Poll: Voters say they are no better off than 4 years ago
2012-09-14,1,2.6757386643566843,547b6932af21a2857b38dffc,Romney fundraiser at George W. Bush's house,0,1.5292895080916948,,
2012-09-15,0,0.5285578041337288,,,5,1.6148515805311425,547b6932af21a2857b38dff2,Obama: Nations must help protect diplomats
2012-09-16,2,0.9942798161483603,547b6932af21a2857b38dfd1,Poll: Obama up by 11 in Pennsylvania,0,0.04974616925677555,,
2012-09-17,9,1.7767954583471526,547b6932af21a2857b38dfb8,Romney: Obama voters 'believe they are victims',72,2.7690556306157976,547b6932af21a2857b38dfbb,Romney stands by message in secret video
2012-09-18,13,2.267897236363999,547b6932af21a2857b38dfbc,Romney 47% video sparks wide debate,0,2.221237329746347,,
2012-09-19,15,3.11238298615299,547b6932af21a2857b38dfaa,Poll: A partisan divide on Romney's '47%' video,1,3.782576421031374,547b6932af21a2857b38dfb1,Campaign reports to show Romney in debt
2012-09-20,24,0.7870031182397752,547b6932af21a2857b38dfa7,Romney fights on Medicare but Obama retains advantage,15,4.423601821424909,547b6932af21a2857b38df9d,"Fox poll: Obama leads in Ohio, Fla., Va."
2012-09-21,2,1.3013938935961766,547b6932af21a2857b38df8c,Paul Ryan defends Medicare plan to AARP,7,4.2961146198405595,547b6932af21a2857b38df86,"Romney releases taxes, claims he has paid every year"
2012-09-22,0,0.648595769491185,,,2,1.3806955037718986,547b6932af21a2857b38df87,Activists use education to overcome new voting laws
2012-09-23,4,2.4814100032602737,547b6932af21a2857b38df89,Romney: Campaign 'doesn't need a turnaround',0,0.21873633071184018,,
2012-09-24,32,2.471246974020665,547b6932af21a2857b38df7a,Gingrich: Vote for Akin or Democrats win Senate,19,2.19896324321952,547b6932af21a2857b38df6c,Sen. Manchin touts cheap haircuts in campaign ad
2012-09-25,30,1.1865373331577633,547b6932af21a2857b38df56,Rand Paul aids Romney and Ryan in Ohio,16,3.276951158105848,547b6932af21a2857b38df7e,"Polls: Obama leads in Florida, Ohio"
2012-09-26,57,2.8832544184662527,547b6932af21a2857b38df51,"Poll: Obama  leads grow in Ohio, Fla.",5,2.5738402442614703,547b6932af21a2857b38df5c,"Romney ad stresses compassion, 12M jobs"
2012-09-27,1,0.9516805905264452,547b6932af21a2857b38df4a,Obama calls for a 'new economic patriotism',54,2.319524606595907,547b6932af21a2857b38df4d,Obama near 270 electoral votes?
2012-09-28,208,1.167278234145384,547b6932af21a2857b38df3b,Obama blocks Chinese wind farm purchase,183,4.3138806503823,547b6932af21a2857b38df42,Tea Party fave features rival's mugshot in ad
2012-09-29,307,1.5379770481846569,547b6932af21a2857b38df3f,Moody's: Obama has at least 303 electoral votes,1270,0.8156479994103616,547b6932af21a2857b38df35,Poll: Who would thrive depends on who wins in 2012
2012-09-30,422,1.3208228692829909,547b6932af21a2857b38df34,Outside money pours into Senate races,675,0.2911930636521288,547b6932af21a2857b38df33,Ryan admits GOP ticket has made 'missteps'
2012-10-01,484,1.054813044953309,547b6932af21a2857b38df37,Obama: 'I'm just OK' debater,2974,2.91570360757965,547b6932af21a2857b38df39,Obama gets endorsement he doesn't want -- from Chavez
2012-10-02,5987,1.4160273567308597,547b6932af21a2857b38df18,Judge halts Pennsylvania voter ID law,4583,3.850256667664946,547b6932af21a2857b38df24,Pennsylvania voter ID law suspended for 2012 election
2012-10-03,2540,3.83238603939661,547b6932af21a2857b38df0f,5 things to watch in Obama vs. Romney debate,15265,1.008719715920724,547b6932af21a2857b38defd,"Debate fact check: 2nd look at taxes, job gains"
2012-10-04,6389,2.1401752340802167,547b6932af21a2857b38df02,KitchenAid apologizes for tweet about Obama grandmother,2009,5.911849147710939,547b6932af21a2857b38df01,Presidential debate sets record on Twitter
2012-10-05,654,1.9772898294035057,547b6932af21a2857b38df03,Biden debate goal: Accuracy,908,2.455619942309189,547b6932af21a2857b38deee,"Obama: Jobs, economy are 'moving forward'"
2012-10-06,486,0.6201612279624427,547b6932af21a2857b38deed,New Obama ad on Romney: 'Dishonest',1835,2.3555743540887724,547b6932af21a2857b38dee7,Obama brings in $181 million in September
